nr_runs	nr_files	mFDR	IP/PPs	target_PSM	decoy_PSM	FP_PSM	TP_PSM	target_pepID	decoy_pepID	FP_pepID	FP_pepID_stdev	TP_pepID	pepFDR	target_protID	decoy_protID	FP_protID	FP_protID_stdev	TP_protID	protFDR	target_protIDs	decoy_protIDs	FP_protIDs	TP_protIDs	protFDRs	target_protIDns	decoy_protIDns	FP_protIDns	TP_protIDns	protFDRns
19	1	0.0884	2.89113e-05	198760	17570	17570	181190	13160	7815	7808	2.73883808	5352	0.59327523	5845	5373	5131	21.51703889	714	0.87776447	2842	2775	2650	192	0.93236204	3003	2598	2481	522	0.82609403
19	1	0.0886	2.86781e-05	198810	17614	17614	181196	13178	7837	7829	2.74167597	5349	0.59413314	5853	5383	5141	21.50536087	712	0.87834828	2843	2778	2653	190	0.93320333	3010	2605	2488	522	0.82653668
19	1	0.0888	2.8471e-05	198850	17657	17657	181193	13200	7863	7855	2.74520553	5345	0.59511116	5864	5397	5159	21.33801918	705	0.87969578	2845	2785	2662	183	0.93565767	3019	2612	2497	522	0.82695925
19	1	0.089	2.82998e-05	198878	17696	17696	181182	13211	7887	7879	2.74605698	5332	0.59643196	5869	5405	5170	21.17896887	699	0.88090029	2841	2783	2662	179	0.93699470	3028	2622	2508	520	0.82827009
19	1	0.0892	2.81417e-05	198900	17741	17741	181159	13221	7911	7903	2.74662948	5318	0.59779590	5875	5420	5187	21.14576962	688	0.88286517	2843	2790	2670	173	0.93913994	3032	2630	2517	515	0.83009829
19	1	0.0894	2.79135e-05	198948	17785	17785	181163	13246	7938	7930	2.75080830	5316	0.59870426	5887	5435	5201	21.25797191	686	0.88342197	2846	2800	2679	167	0.94142520	3041	2635	2521	520	0.82913812
19	1	0.0896	2.77588e-05	198979	17828	17828	181151	13259	7960	7952	2.75229480	5307	0.59977589	5894	5447	5215	21.17135964	679	0.88478783	2850	2803	2684	166	0.94160799	3044	2644	2531	513	0.83158893
19	1	0.0898	2.75623e-05	199023	17868	17868	181155	13276	7979	7971	2.75506753	5305	0.60043788	5904	5457	5220	21.50084730	684	0.88417659	2855	2805	2683	172	0.93984917	3049	2652	2537	512	0.83204632
19	1	0.09	2.73679e-05	199072	17916	17916	181156	13304	8002	7994	2.76034727	5310	0.60090079	5914	5472	5242	21.10805326	672	0.88640301	2852	2816	2698	154	0.94590949	3062	2656	2544	518	0.83097764
19	1	0.0902	2.71466e-05	199117	17959	17959	181158	13327	8021	8013	2.76467294	5314	0.60128763	5927	5485	5255	21.15977909	672	0.88659524	2858	2823	2705	153	0.94630764	3069	2662	2550	519	0.83098819
19	1	0.0904	2.69508e-05	199153	18002	18002	181151	13346	8052	8044	2.76689519	5302	0.60275349	5935	5497	5268	21.14787048	667	0.88758819	2860	2828	2710	150	0.94758870	3075	2669	2558	517	0.83178283
19	1	0.0906	2.67529e-05	199200	18047	18047	181153	13368	8072	8064	2.77086194	5304	0.60325599	5946	5507	5278	21.15103686	668	0.88769234	2862	2832	2714	148	0.94840956	3084	2675	2564	520	0.83134582
19	1	0.0908	2.65605e-05	199244	18091	18091	181153	13392	8096	8088	2.77499005	5304	0.60396530	5958	5521	5295	21.01236799	663	0.88867053	2867	2841	2725	142	0.95031388	3091	2680	2570	521	0.83149438
19	1	0.091	2.6414e-05	199271	18133	18133	181138	13403	8116	8108	2.77606637	5295	0.60496138	5964	5532	5314	20.53881516	650	0.89102522	2872	2842	2730	142	0.95057218	3092	2690	2584	508	0.83571511
19	1	0.0912	2.62319e-05	199316	18177	18177	181139	13427	8143	8135	2.77990553	5292	0.60588933	5981	5541	5314	21.02517661	667	0.88842793	2887	2837	2721	166	0.94236773	3094	2704	2593	501	0.83809690
19	1	0.0914	2.60386e-05	199361	18221	18221	181140	13449	8169	8161	2.78330011	5288	0.60683004	5992	5555	5327	21.10185885	665	0.88903876	2890	2845	2728	162	0.94404537	3102	2710	2599	503	0.83779147
19	1	0.0916	2.58523e-05	199406	18265	18265	181141	13467	8190	8182	2.78609488	5285	0.60757717	6000	5565	5338	21.08490698	662	0.88965299	2892	2849	2733	159	0.94493271	3108	2716	2605	503	0.83821510
19	1	0.0918	2.56194e-05	199463	18310	18310	181153	13501	8214	8206	2.79282556	5295	0.60782195	6017	5579	5344	21.58547638	673	0.88822143	2894	2860	2740	154	0.94670006	3123	2719	2605	518	0.83403086
19	1	0.092	2.53909e-05	199512	18355	18355	181157	13533	8243	8235	2.79855863	5298	0.60852525	6036	5598	5359	21.85166617	677	0.88790648	2904	2876	2753	151	0.94814734	3132	2722	2606	526	0.83205097
19	1	0.0922	2.52017e-05	199562	18399	18399	181163	13562	8269	8261	2.80377561	5301	0.60913899	6052	5614	5372	22.01257309	680	0.88766470	2913	2888	2764	149	0.94870713	3139	2726	2609	530	0.83101716
19	1	0.0924	2.50493e-05	199602	18443	18443	181159	13579	8291	8283	2.80618913	5296	0.60999555	6061	5629	5392	21.81789481	669	0.88956090	2915	2897	2775	140	0.95191606	3146	2732	2617	529	0.83178426
19	1	0.0926	2.49307e-05	199638	18486	18486	181152	13597	8315	8307	2.80866689	5290	0.61095210	6066	5640	5408	21.55067125	658	0.89154574	2911	2901	2782	129	0.95559189	3155	2739	2626	529	0.83245277
19	1	0.0928	2.46997e-05	199696	18531	18531	181165	13629	8336	8328	2.81514540	5301	0.61105578	6082	5651	5416	21.67302373	666	0.89048188	2915	2906	2785	130	0.95543962	3167	2745	2631	536	0.83069287
19	1	0.093	2.45259e-05	199747	18575	18575	181172	13651	8355	8347	2.81915910	5304	0.61146119	6089	5659	5427	21.47169185	662	0.89131407	2913	2906	2787	126	0.95673612	3176	2753	2640	536	0.83130953
19	1	0.0932	2.43742e-05	199783	18619	18619	181164	13669	8380	8372	2.82152198	5297	0.61248397	6093	5672	5446	21.25178995	647	0.89376663	2912	2910	2794	118	0.95944638	3181	2762	2652	529	0.83364106
19	1	0.0934	2.41966e-05	199821	18663	18663	181158	13690	8402	8394	2.82496758	5296	0.61315004	6104	5684	5457	21.40027427	647	0.89392367	2914	2910	2794	120	0.95865940	3190	2774	2663	527	0.83478890
19	1	0.0936	2.39965e-05	199868	18703	18703	181165	13716	8419	8411	2.83023535	5305	0.61322501	6116	5694	5466	21.39993442	650	0.89375944	2921	2913	2796	125	0.95736950	3195	2781	2670	525	0.83560453
19	1	0.0938	2.38135e-05	199920	18752	18752	181168	13744	8453	8445	2.83435702	5299	0.61444783	6131	5713	5485	21.44482838	646	0.89470940	2928	2921	2805	123	0.95787663	3203	2792	2681	522	0.83696552
19	1	0.094	2.3631e-05	199956	18794	18794	181162	13763	8468	8460	2.83794927	5303	0.61468798	6138	5722	5491	21.76414592	647	0.89451390	2932	2926	2808	124	0.95758311	3206	2796	2683	523	0.83683488
19	1	0.0942	2.34494e-05	200008	18840	18840	181168	13792	8492	8484	2.84332029	5308	0.61513342	6156	5740	5507	21.81134739	649	0.89463182	2943	2938	2819	124	0.95783916	3213	2802	2688	525	0.83673602
19	1	0.0944	2.3316e-05	200044	18884	18884	181160	13808	8509	8501	2.84590534	5307	0.61565074	6164	5751	5520	21.75162292	644	0.89552171	2943	2938	2820	123	0.95820164	3221	2813	2700	521	0.83825160
19	1	0.0946	2.31576e-05	200082	18927	18927	181155	13827	8532	8524	2.84868622	5303	0.61646703	6175	5761	5530	21.80376484	645	0.89546769	2948	2936	2818	130	0.95591127	3227	2825	2711	516	0.84024995
19	1	0.0948	2.2988e-05	200109	18969	18969	181140	13843	8548	8540	2.85136421	5303	0.61690923	6185	5766	5530	22.06389030	655	0.89413910	2954	2932	2812	142	0.95197080	3231	2834	2718	513	0.84126543
19	1	0.095	2.28272e-05	200142	19013	19013	181129	13864	8575	8567	2.85426101	5297	0.61792109	6196	5785	5552	22.00590004	644	0.89611927	2960	2942	2824	136	0.95394826	3236	2843	2729	507	0.84322255
19	1	0.0952	2.26113e-05	200186	19057	19057	181129	13883	8599	8591	2.85691502	5292	0.61880306	6204	5795	5563	21.95244424	641	0.89675395	2959	2942	2824	135	0.95452950	3245	2853	2739	506	0.84407050
19	1	0.0954	2.24625e-05	200222	19101	19101	181121	13899	8615	8607	2.85957990	5292	0.61924079	6211	5803	5576	21.68190159	635	0.89768515	2958	2940	2825	133	0.95495336	3253	2863	2751	502	0.84561034
19	1	0.0956	2.2269e-05	200275	19146	19146	181129	13922	8638	8630	2.86340637	5292	0.61986825	6221	5815	5592	21.36296074	629	0.89887802	2958	2943	2830	128	0.95676072	3263	2872	2762	501	0.84640575
19	1	0.0958	2.20851e-05	200332	19191	19191	181141	13951	8659	8651	2.86906264	5300	0.62008268	6236	5829	5605	21.40871886	631	0.89883501	2959	2952	2839	120	0.95931983	3277	2877	2767	510	0.84421964
19	1	0.096	2.19189e-05	200379	19236	19236	181143	13973	8680	8672	2.87282150	5301	0.62060774	6248	5841	5615	21.63006516	633	0.89863471	2961	2956	2841	120	0.95962826	3287	2885	2773	514	0.84369042
19	1	0.0962	2.17673e-05	200407	19279	19279	181128	13985	8700	8692	2.87396773	5293	0.62150485	6253	5851	5623	21.83243557	630	0.89920290	2961	2961	2845	116	0.96098371	3292	2890	2777	515	0.84363394
19	1	0.0964	2.15961e-05	200442	19322	19322	181120	14003	8719	8711	2.87684217	5292	0.62206162	6263	5858	5625	22.11117639	638	0.89818465	2963	2960	2842	121	0.95930947	3300	2898	2783	517	0.84330197
19	1	0.0966	2.13742e-05	200511	19369	19369	181142	14037	8739	8731	2.88395874	5306	0.62197677	6279	5867	5630	22.37385694	649	0.89657269	2964	2953	2834	130	0.95597195	3315	2914	2796	519	0.84346276
19	1	0.0968	2.11503e-05	200577	19414	19414	181163	14065	8761	8753	2.88923074	5312	0.62230057	6291	5875	5630	22.80169212	661	0.89494385	2966	2944	2821	145	0.95120530	3325	2931	2809	516	0.84475694
19	1	0.097	2.09484e-05	200625	19460	19460	181165	14090	8786	8778	2.89336307	5312	0.62296903	6304	5893	5647	23.00315774	657	0.89571800	2971	2954	2830	141	0.95270601	3333	2939	2816	517	0.84491951
19	1	0.0972	2.07676e-05	200657	19503	19503	181154	14105	8808	8800	2.89508460	5305	0.62386556	6315	5905	5661	22.88683299	654	0.89641872	2980	2960	2838	142	0.95222552	3335	2945	2823	512	0.84655237
19	1	0.0974	2.06332e-05	200686	19546	19546	181140	14122	8830	8822	2.89734249	5300	0.62467149	6322	5917	5680	22.49226278	642	0.89851051	2980	2963	2845	135	0.95453415	3342	2954	2836	506	0.84855526
19	1	0.0976	2.05023e-05	200719	19590	19590	181129	14142	8848	8840	2.90085086	5302	0.62505943	6334	5927	5691	22.46779623	643	0.89844941	2985	2959	2841	144	0.95178178	3349	2968	2850	499	0.85091368
19	1	0.0978	2.03382e-05	200764	19634	19634	181130	14166	8868	8860	2.90523366	5306	0.62541049	6348	5943	5708	22.41325015	640	0.89911933	2991	2966	2849	142	0.95236463	3357	2977	2859	498	0.85167915
19	1	0.098	2.02109e-05	200798	19673	19673	181125	14181	8882	8874	2.90780739	5307	0.62573514	6357	5953	5721	22.23206353	636	0.89997818	2989	2973	2857	132	0.95591066	3368	2980	2864	504	0.85033977
19	1	0.0982	2.00603e-05	200831	19718	19718	181113	14198	8908	8900	2.90960261	5298	0.62681643	6367	5974	5751	21.80567022	616	0.90325173	2991	2990	2878	113	0.96235035	3376	2984	2873	503	0.85089273
19	1	0.0984	1.98596e-05	200884	19766	19766	181118	14225	8933	8925	2.91424578	5300	0.62738226	6385	5992	5771	21.60140838	614	0.90388756	3002	3003	2892	110	0.96349208	3383	2989	2879	504	0.85099581
19	1	0.0986	1.97132e-05	200920	19810	19810	181110	14243	8954	8945	2.91685403	5298	0.62806274	6396	6005	5782	21.80610974	614	0.90402416	3007	3005	2893	114	0.96224692	3389	3000	2889	500	0.85236414
19	1	0.0988	1.95203e-05	200972	19856	19856	181116	14272	8970	8961	2.92304897	5311	0.62790509	6412	6016	5789	22.08075222	623	0.90278418	3020	3007	2893	127	0.95806751	3392	3009	2895	497	0.85356377
19	1	0.099	1.93776e-05	201013	19900	19900	181113	14293	8994	8985	2.92614215	5308	0.62866042	6423	6028	5804	21.86471128	619	0.90360957	3017	3010	2898	119	0.96058696	3406	3018	2906	500	0.85313959
19	1	0.0992	1.92219e-05	201065	19943	19943	181122	14319	9019	9010	2.93049543	5309	0.62926307	6438	6050	5828	21.88141083	610	0.90525674	3020	3026	2915	105	0.96522675	3418	3024	2913	505	0.85226979
19	1	0.0994	1.91092e-05	201089	19988	19988	181101	14327	9041	9032	2.93020566	5295	0.63044738	6442	6059	5843	21.48023067	599	0.90707710	3020	3022	2914	106	0.96505372	3422	3037	2929	493	0.85591130
19	1	0.0996	1.89162e-05	201143	20033	20033	181110	14356	9062	9053	2.93583436	5303	0.63063435	6459	6074	5847	22.32615568	612	0.90522455	3025	3030	2917	108	0.96419322	3434	3044	2930	504	0.85327924
19	1	0.0998	1.87493e-05	201182	20077	20077	181105	14375	9082	9073	2.93880555	5302	0.63119091	6471	6083	5853	22.50757470	618	0.90454347	3028	3027	2913	115	0.96192137	3443	3056	2941	502	0.85408157
19	1	0.1	1.85844e-05	201226	20122	20122	181104	14396	9107	9098	2.94174986	5298	0.63200556	6482	6100	5872	22.48471530	610	0.90591304	3028	3037	2924	104	0.96550521	3454	3063	2949	505	0.85367068
